scenario_id,method,violation_type,source,difficulty,exec,trig,rem,c_road,c_env,c_role,c_lane,c_action,c_auto,c_noctrl,c_context,ms
NHTSA_INA_0209,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0210,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,0,1,1,1,1,0,0.8
NHTSA_INA_0211,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0212,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,0,1,1,0,1,1,1,1,0,0.8
NHTSA_INA_0213,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0214,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,0,1,1,1,1,0,0.8
NHTSA_INA_0215,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0216,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0217,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,0,1,1,1,1,0,0.8
NHTSA_INA_0218,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0219,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,0,1,1,0,1,1,1,1,0,0.8
NHTSA_INA_0220,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0221,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0222,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0223,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0224,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0225,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0226,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0227,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0228,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0229,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0230,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0231,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0232,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0233,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0234,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,0,1,1,1,1,0,0.8
NHTSA_INA_0235,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0236,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,0,1,1,0,1,1,1,1,0,0.8
NHTSA_INA_0237,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0238,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0239,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0240,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0241,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0242,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0243,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0244,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0245,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0246,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,0,1,1,1,1,0,0.8
NHTSA_INA_0247,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0248,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0249,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0250,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0251,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0252,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0253,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0254,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0255,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0256,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0257,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0258,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0259,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0260,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0261,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0262,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0263,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0264,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0265,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,0,0,1,,,,,,,,,
NHTSA_INA_0266,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0267,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0268,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0269,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0270,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0271,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,0,1,1,1,1,0,0.8
NHTSA_INA_0272,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0273,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,0,0,1,,,,,,,,,
NHTSA_INA_0274,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,0,1,1,1,1,0,0.8
NHTSA_INA_0275,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0276,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0277,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0278,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0279,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0280,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0281,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0282,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0283,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0284,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0285,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0286,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0287,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0288,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,0,1,1,1,1,0,0.8
NHTSA_INA_0289,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0290,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0291,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0292,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0293,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0294,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0295,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0296,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0297,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0298,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,0,1,1,0,1,1,1,1,0,0.8
NHTSA_INA_0299,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0300,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0301,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0302,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,0,1,1,0,1,1,1,1,0,0.8
NHTSA_INA_0303,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0304,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0305,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0306,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0307,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0308,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0309,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0310,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0311,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0312,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0313,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0314,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0315,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,0,1,1,1,1,0,0.8
NHTSA_INA_0316,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0317,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,0,1,1,0,1,1,1,1,0,0.8
NHTSA_INA_0318,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,0,0,1,,,,,,,,,
NHTSA_INA_0319,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0320,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0321,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0322,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0323,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0324,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0325,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0326,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0327,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0328,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0329,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0330,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0331,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0332,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0333,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0334,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,0,1,1,1,1,0,0.8
NHTSA_INA_0335,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0336,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0337,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0338,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,0,1,1,0,1,1,1,1,0,0.8
NHTSA_INA_0339,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0340,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,0,1,1,1,1,0,0.8
NHTSA_INA_0341,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0342,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0343,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0344,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0345,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0346,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0347,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0348,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0349,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,1,1,1,1,1,0,0.9600000000000001
NHTSA_INA_0350,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0351,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,0,1,1,1,1,0,0.8
NHTSA_INA_0352,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0353,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0354,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0355,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,0,0,1,,,,,,,,,
NHTSA_INA_0356,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0357,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0358,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0359,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0360,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0361,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0362,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0363,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0364,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0365,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0366,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0367,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0368,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0369,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,0,1,1,1,1,0,0.8
NHTSA_INA_0370,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0371,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0372,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0373,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0374,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0375,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0376,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0377,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0378,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0379,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0380,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0381,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0382,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0383,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,0,1,1,0,1,1,1,1,0,0.8
NHTSA_INA_0384,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0385,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0386,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0387,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0388,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0389,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0390,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0391,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0392,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0393,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0394,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0395,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0396,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0397,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0398,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0399,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0400,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0401,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,0,1,1,1,1,0,0.8
NHTSA_INA_0402,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0403,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0404,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0405,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0406,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0407,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0408,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0409,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0410,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0411,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0412,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,0,1,1,1,1,0,0.8
NHTSA_INA_0413,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0414,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,0,1,1,1,0,1,1,1,1,0,0.8
NHTSA_INA_0415,RKGRScen,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
