batch,scenario_id,violation_type,source,difficulty,pre_execution_abort,attempted,post_attempt_execution_failure,exec,trig,rem,c_road,c_env,c_role,c_lane,c_action,c_auto,c_noctrl,c_context,ms
2,NHTSA_IOT_0001,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
2,SYNTH_IOT_0001,Illegal overtaking,synthetic-topology-extension,fine,0,1,1,0,0,1,,,,,,,,,
2,NHTSA_IOT_0041,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
2,NHTSA_IOT_0018,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0291,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0.72
3,NHTSA_INA_0484,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0387,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_INA_0003,Inattention to the road ahead,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0513,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_INA_0099,Inattention to the road ahead,synthetic-topology-extension,fine,0,1,1,0,0,1,,,,,,,,,
3,NHTSA_INA_0283,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0039,Inattention to the road ahead,NHTSA-derived,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0026,Inattention to the road ahead,NHTSA-derived,fine,1,0,0,0,0,1,,,,,,,,,
3,NHTSA_INA_0091,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.26
3,SYNTH_INA_0030,Inattention to the road ahead,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_INA_0115,Inattention to the road ahead,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0199,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0466,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.26
3,NHTSA_INA_0237,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_INA_0173,Inattention to the road ahead,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0185,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0333,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0476,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.26
3,SYNTH_INA_0013,Inattention to the road ahead,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0359,Inattention to the road ahead,NHTSA-derived,coarse,0,1,1,0,0,1,,,,,,,,,
3,NHTSA_INA_0494,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0461,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_INA_0144,Inattention to the road ahead,synthetic-topology-extension,fine,0,1,1,0,0,0,,,,,,,,,
3,SYNTH_INA_0031,Inattention to the road ahead,synthetic-topology-extension,fine,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.26
3,NHTSA_INA_0478,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0021,Inattention to the road ahead,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0531,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_INA_0082,Inattention to the road ahead,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0101,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0325,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0129,Inattention to the road ahead,NHTSA-derived,coarse,0,1,1,0,0,1,,,,,,,,,
3,NHTSA_INA_0638,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0384,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_INA_0056,Inattention to the road ahead,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_INA_0164,Inattention to the road ahead,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0138,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0350,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_INA_0094,Inattention to the road ahead,synthetic-topology-extension,fine,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.26
3,NHTSA_INA_0444,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0254,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0618,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0048,Inattention to the road ahead,NHTSA-derived,fine,0,1,1,0,0,1,,,,,,,,,
3,NHTSA_INA_0171,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0637,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0539,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0585,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.26
3,SYNTH_INA_0139,Inattention to the road ahead,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0590,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0103,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0335,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0235,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_INA_0167,Inattention to the road ahead,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0013,Inattention to the road ahead,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0176,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0131,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0008,Inattention to the road ahead,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0360,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0422,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_INA_0367,Inattention to the road ahead,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0426,Failure to yield,NHTSA-derived,coarse,0,1,1,0,0,1,,,,,,,,,
3,NHTSA_FTY_0235,Failure to yield,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0178,Failure to yield,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0447,Failure to yield,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0331,Failure to yield,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_FTY_0009,Failure to yield,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0371,Failure to yield,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0131,Failure to yield,NHTSA-derived,coarse,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0.44
3,NHTSA_FTY_0510,Failure to yield,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0003,Failure to yield,NHTSA-derived,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0383,Failure to yield,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0481,Failure to yield,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0140,Failure to yield,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0125,Failure to yield,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_FTY_0091,Failure to yield,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_FTY_0063,Failure to yield,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_FTY_0046,Failure to yield,synthetic-topology-extension,fine,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.12
3,NHTSA_FTY_0050,Failure to yield,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_FTY_0112,Failure to yield,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0027,Failure to yield,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0087,Failure to yield,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0406,Failure to yield,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_FTY_0121,Failure to yield,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0197,Failure to yield,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0444,Failure to yield,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0295,Failure to yield,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0166,Failure to yield,NHTSA-derived,coarse,1,0,0,0,0,1,,,,,,,,,
3,NHTSA_FTY_0402,Failure to yield,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0064,Failure to yield,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_FTY_0133,Failure to yield,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0405,Failure to yield,NHTSA-derived,coarse,0,1,1,0,0,1,,,,,,,,,
3,NHTSA_FTY_0491,Failure to yield,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_FTY_0075,Failure to yield,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0497,Failure to yield,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_FTY_0006,Failure to yield,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_FTY_0002,Failure to yield,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0191,Failure to yield,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0330,Failure to yield,NHTSA-derived,coarse,1,0,0,0,0,1,,,,,,,,,
3,NHTSA_FTY_0037,Failure to yield,NHTSA-derived,coarse,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.26
3,NHTSA_FTY_0344,Failure to yield,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0.7000000000000001
3,NHTSA_FTY_0209,Failure to yield,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0499,Failure to yield,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0223,Failure to yield,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0449,Failure to yield,NHTSA-derived,coarse,0,1,1,0,0,1,,,,,,,,,
3,NHTSA_FTY_0067,Failure to yield,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0180,Failure to yield,NHTSA-derived,coarse,1,0,0,0,0,1,,,,,,,,,
3,NHTSA_FTY_0090,Failure to yield,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0257,Failure to yield,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_FTY_0058,Failure to yield,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_FTY_0033,Failure to yield,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0196,Failure to yield,NHTSA-derived,coarse,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0.44
3,SYNTH_FTY_0118,Failure to yield,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0395,Failure to yield,NHTSA-derived,coarse,0,1,1,0,0,1,,,,,,,,,
3,NHTSA_FTY_0129,Failure to yield,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_FTY_0110,Failure to yield,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0044,Failure to yield,NHTSA-derived,coarse,0,1,1,0,0,1,,,,,,,,,
3,NHTSA_FTY_0065,Failure to yield,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0083,Failure to yield,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FTY_0239,Failure to yield,NHTSA-derived,coarse,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.26
3,NHTSA_FTY_0313,Failure to yield,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_SPD_0035,Speeding,synthetic-topology-extension,fine,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.26
3,NHTSA_SPD_0046,Speeding,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0277,Speeding,NHTSA-derived,coarse,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.26
3,SYNTH_SPD_0033,Speeding,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0274,Speeding,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0209,Speeding,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0142,Speeding,NHTSA-derived,coarse,0,1,1,0,0,1,,,,,,,,,
3,SYNTH_SPD_0077,Speeding,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_SPD_0071,Speeding,synthetic-topology-extension,fine,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0.56
3,NHTSA_SPD_0287,Speeding,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0243,Speeding,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_SPD_0073,Speeding,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_SPD_0056,Speeding,synthetic-topology-extension,fine,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.12
3,NHTSA_SPD_0150,Speeding,NHTSA-derived,coarse,1,0,0,0,0,1,,,,,,,,,
3,NHTSA_SPD_0073,Speeding,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_SPD_0051,Speeding,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0110,Speeding,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0012,Speeding,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0314,Speeding,NHTSA-derived,coarse,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0.22
3,NHTSA_SPD_0273,Speeding,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_SPD_0009,Speeding,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0010,Speeding,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0.7200000000000001
3,NHTSA_SPD_0013,Speeding,NHTSA-derived,coarse,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.12
3,NHTSA_SPD_0332,Speeding,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_SPD_0059,Speeding,synthetic-topology-extension,fine,0,1,1,0,0,1,,,,,,,,,
3,NHTSA_SPD_0128,Speeding,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0270,Speeding,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0259,Speeding,NHTSA-derived,coarse,0,1,1,0,0,1,,,,,,,,,
3,NHTSA_SPD_0260,Speeding,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0265,Speeding,NHTSA-derived,coarse,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.26
3,NHTSA_SPD_0302,Speeding,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0315,Speeding,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0130,Speeding,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_SPD_0087,Speeding,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0026,Speeding,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0306,Speeding,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_SPD_0039,Speeding,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0061,Speeding,NHTSA-derived,coarse,0,1,1,0,0,0,,,,,,,,,
3,NHTSA_SPD_0021,Speeding,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0249,Speeding,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0304,Speeding,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0324,Speeding,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0140,Speeding,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0027,Speeding,NHTSA-derived,coarse,1,0,0,0,0,1,,,,,,,,,
3,SYNTH_SPD_0052,Speeding,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0268,Speeding,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0.66
3,SYNTH_SPD_0036,Speeding,synthetic-topology-extension,fine,0,1,1,0,0,1,,,,,,,,,
3,NHTSA_SPD_0167,Speeding,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0205,Speeding,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0325,Speeding,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_SPD_0084,Speeding,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0349,Speeding,NHTSA-derived,coarse,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0.72
3,NHTSA_SPD_0179,Speeding,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0050,Speeding,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0280,Speeding,NHTSA-derived,coarse,1,0,0,0,0,1,,,,,,,,,
3,NHTSA_SPD_0285,Speeding,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0115,Speeding,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0313,Speeding,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_SPD_0298,Speeding,NHTSA-derived,coarse,1,0,0,0,0,0,,,,,,,,,
3,NHTSA_SPD_0299,Speeding,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0226,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_FSD_0051,Failure to maintain safe following distance,synthetic-topology-extension,fine,1,0,0,0,0,1,,,,,,,,,
3,NHTSA_FSD_0103,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0.22
3,NHTSA_FSD_0183,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.26
3,NHTSA_FSD_0275,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0149,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_FSD_0061,Failure to maintain safe following distance,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0140,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0250,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0028,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0285,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,1,0,0,1,,,,,,,,,
3,NHTSA_FSD_0276,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0073,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_FSD_0048,Failure to maintain safe following distance,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0065,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.12
3,NHTSA_FSD_0266,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0259,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0122,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,1,0,0,0,,,,,,,,,
3,NHTSA_FSD_0221,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0216,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0100,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0162,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0013,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_FSD_0100,Failure to maintain safe following distance,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0153,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.12
3,SYNTH_FSD_0076,Failure to maintain safe following distance,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0007,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0300,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
